Anime_id,Title,Type,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,Genre,Producer,Studio
34192,Yot-chan no Fushigina Crayon,OVA,4.5,2,15804,38,1,Unknown,2004,https://myanimelist.net/anime/34192/Yot-chan_no_Fushigina_Crayon,"['Fantasy', 'Kids']",['Toei Animation'],
34193,Nippon Mukashibanashi: Sannen Netarou,OVA,6,1,15944,29,1,Other,Not available,https://myanimelist.net/anime/34193/Nippon_Mukashibanashi__Sannen_Netarou,"['Fantasy', 'Kids']",,
34194,Anime Hachiko Monogatari,OVA,7.11,9,14649,72,1,Other,1990,https://myanimelist.net/anime/34194/Anime_Hachiko_Monogatari,['Kids'],,
34197,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori OVA",OVA,6.21,334,5622,4656,2,Original,22-Dec-16,https://myanimelist.net/anime/34197/Trickster__Edogawa_Ranpo_Shounen_Tanteidan_yori_OVA,['Mystery'],,
34198,Kamisama Minarai: Himitsu no Cocotama Movie - Kiseki wo Okose♪ Tepple to Dokidoki Cocotama-kai,Movie,5.44,9,11944,203,1,Original,28-Apr-17,https://myanimelist.net/anime/34198/Kamisama_Minarai__Himitsu_no_Cocotama_Movie_-_Kiseki_wo_Okose%E2%99%AA_Tepple_to_Dokidoki_Cocotama-kai,"['Kids', 'Magic', 'Fantasy']","['Lantis', 'Bandai']",['OLM']
34201,Kuni-chan no Ikka Ranran,Movie,6.33,6,15051,67,1,Other,23-Sep-94,https://myanimelist.net/anime/34201/Kuni-chan_no_Ikka_Ranran,"['Slice of Life', 'Drama']",,['Nippon Animation']
34204,Hibike! Euphonium 2 Specials,Special,6.57,2643,4037,8745,7,Original,"Dec 21, 2016 to Jun 21, 2017",https://myanimelist.net/anime/34204/Hibike_Euphonium_2_Specials,"['Music', 'Comedy', 'School']",,['Kyoto Animation']
34205,GJ8man,ONA,4.39,18,13589,125,,Unknown,"Oct 8, 2016 to ?",https://myanimelist.net/anime/34205/GJ8man,"['Comedy', 'Super Power']",,
34207,Dochamon Junior 2,TV,6.4,5,14271,104,16,Original,"Oct 10, 2016 to Feb 27, 2017",https://myanimelist.net/anime/34207/Dochamon_Junior_2,"['Comedy', 'Kids']",,['Calf Studio']
34208,Escha Chron,OVA,6.72,816,5371,4938,2,Other,15-Jul-17,https://myanimelist.net/anime/34208/Escha_Chron,"['Sci-Fi', 'Music', 'Slice of Life']","['DIVE II Entertainment', 'Avex Pictures']",['Lerche']
34209,Meiji Tokyo Renka,TV,,,3219,877,,Game,"Jan 9, 2019 to Mar 27, 2019",https://myanimelist.net/anime/34209/Meiji_Tokyo_Renka,"['Harem', 'Romance', 'Fantasy', 'Shoujo']",,['TMS Entertainment']
34213,Getsuyoubi no Tawawa,ONA,6.52,15476,1711,39177,12,Other,"Oct 10, 2016 to Dec 26, 2016",https://myanimelist.net/anime/34213/Getsuyoubi_no_Tawawa,"['Slice of Life', 'Ecchi']","['NBCUniversal Entertainment Japan', 'i0+']",['Pine Jam']
34222,Higanjima X,ONA,5.48,44,10537,487,12,Manga,"Oct 15, 2016 to Mar 25, 2017",https://myanimelist.net/anime/34222/Higanjima_X,"['Horror', 'Vampire', 'Fantasy', 'Seinen']",,
34223,Forest Fairy Five,TV,3.31,332,7628,1879,13,Picture book,"Jan 6, 2017 to Mar 31, 2017",https://myanimelist.net/anime/34223/Forest_Fairy_Five,"['Music', 'Comedy', 'Fantasy']","['Showgate', 'Tokyo MX']",
34224,Doubutsu Mura no Kodomo-tachi,Movie,4.13,8,15452,39,1,Original,1969,https://myanimelist.net/anime/34224/Doubutsu_Mura_no_Kodomo-tachi,['Slice of Life'],['Gakken'],
34225,Ryuu no Me no Namida,OVA,5.67,3,15657,41,1,Picture book,1981,https://myanimelist.net/anime/34225/Ryuu_no_Me_no_Namida,"['Fantasy', 'Kids']",['Gakken'],
34226,Hana Saki Yama,OVA,4.5,4,15873,37,1,Picture book,1998,https://myanimelist.net/anime/34226/Hana_Saki_Yama,['Kids'],,
34227,Belle to Kaijuu Ouji,Movie,5.82,11,15026,54,1,Book,1976,https://myanimelist.net/anime/34227/Belle_to_Kaijuu_Ouji,"['Historical', 'Kids', 'Fantasy']",['Gakken'],
34233,Kimoshiba,TV,5.83,6,12860,179,13,Original,"Oct 2, 2016 to Dec 25, 2016",https://myanimelist.net/anime/34233/Kimoshiba,"['Comedy', 'Kids']",,"['TMS Entertainment', 'Jinnis Animation Studios']"
34234,Ohayou! Kokekkou-san,TV,5.75,4,13797,130,50,Original,"Oct 2, 2016 to Sep 17, 2016",https://myanimelist.net/anime/34234/Ohayou_Kokekkou-san,"['Comedy', 'Kids']",,"['TMS Entertainment', 'TOCSIS']"
34235,Pittanko! Nekozakana,TV,5.75,4,13474,139,50,Original,"Oct 2, 2016 to Sep 17, 2017",https://myanimelist.net/anime/34235/Pittanko_Nekozakana,"['Comedy', 'Kids']",,"['TMS Entertainment', 'Studio Comet']"
34236,Anime-ban Toukaidou Yotsuya Kaidan,Special,4.4,10,12633,129,1,Other,16-Aug-81,https://myanimelist.net/anime/34236/Anime-ban_Toukaidou_Yotsuya_Kaidan,"['Historical', 'Horror', 'Supernatural']",,
34237,Miraijin Go Home,ONA,4.5,4,15095,60,,Original,"Sep 1, 2016 to ?",https://myanimelist.net/anime/34237/Miraijin_Go_Home,['Sci-Fi'],,
34238,Osomatsu-san: Ouma de Kobanashi,Special,7.41,3202,5001,6421,1,Manga,13-Dec-16,https://myanimelist.net/anime/34238/Osomatsu-san__Ouma_de_Kobanashi,"['Comedy', 'Parody', 'Sports']",['Avex Pictures'],['Studio Pierrot']
34239,Mutsugo to Ouma no Monogatari,ONA,6.44,315,7945,1886,6,Manga,"Oct 13, 2016 to Dec 8, 2016",https://myanimelist.net/anime/34239/Mutsugo_to_Ouma_no_Monogatari,"['Comedy', 'Parody', 'Sports']",['TV Tokyo'],['Studio Pierrot']
34240,Shelter,Music,8.41,108351,506,158003,1,Music,18-Oct-16,https://myanimelist.net/anime/34240/Shelter,"['Sci-Fi', 'Music']",['Half H.P Studio'],['A-1 Pictures']
34243,Miss Monochrome: Music Clips,Music,6.47,197,9379,871,14,Original,7-Sep-16,https://myanimelist.net/anime/34243/Miss_Monochrome__Music_Clips,['Music'],['Starchild Records'],
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,Movie,7.06,132,9477,591,1,Manga,15-Apr-17,https://myanimelist.net/anime/34244/Crayon_Shin-chan_Movie_25__Shin-chan_Shuurai_Uchuujin_Shiriri,"['Comedy', 'Seinen']",,['Shin-Ei Animation']
34246,Kimi no Mana wa Rina Witch,OVA,7.09,646,6439,2713,,Visual novel,25-Nov-16,https://myanimelist.net/anime/34246/Kimi_no_Mana_wa_Rina_Witch,['Hentai'],['ZIZ Entertainment (ZIZ)'],['T-Rex']
34248,Wu Kong Da Zhan Er Lang Shen,Movie,,,15870,0,1,Novel,1-Jun-07,https://myanimelist.net/anime/34248/Wu_Kong_Da_Zhan_Er_Lang_Shen,"['Action', 'Adventure']",,
34249,Aqua Kids,TV,4.75,12,14576,79,26,Original,"Apr 1, 2004 to Sep 23, 2004",https://myanimelist.net/anime/34249/Aqua_Kids,"['Adventure', 'Kids']",,
34252,Star Beat!: Hoshi no Kodou,Music,6.63,414,8198,931,1,Manga,3-Aug-16,https://myanimelist.net/anime/34252/Star_Beat__Hoshi_no_Kodou,['Music'],['Bushiroad'],"['Xebec', 'Issen']"
34257,Cinderella Girls Gekijou,TV,6.59,3196,3887,10132,13,4-koma manga,"Apr 4, 2017 to Jun 27, 2017",https://myanimelist.net/anime/34257/Cinderella_Girls_Gekijou,"['Slice of Life', 'Comedy']","['Frontier Works', 'Half H.P Studio', 'Nippon Columbia', 'Bandai Namco Entertainment', 'Anime Consortium Japan']","['Gathering', 'Lesprit']"
34258,Toruru's Adventure,Movie,3,3,15530,50,1,Original,21-Mar-14,https://myanimelist.net/anime/34258/Torurus_Adventure,"['Adventure', 'Fantasy', 'Sci-Fi']",,
34259,"Chotto Ugoku!? ""Futeneko""",OVA,6.33,3,15381,60,1,Other,26-Sep-12,https://myanimelist.net/anime/34259/Chotto_Ugoku_Futeneko,['Comedy'],['Aniplex'],
34261,Kai: Geoul Hosu-ui Jeonseol,Movie,5.2,5,12724,131,1,Book,18-Aug-16,https://myanimelist.net/anime/34261/Kai__Geoul_Hosu-ui_Jeonseol,"['Adventure', 'Fantasy']",,
34262,Oushitsu Kyoushi Heine,TV,7.58,25115,1354,60233,12,Manga,"Apr 5, 2017 to Jun 21, 2017",https://myanimelist.net/anime/34262/Oushitsu_Kyoushi_Heine,"['Slice of Life', 'Comedy', 'Historical', 'Shounen']","['TV Tokyo', 'Square Enix', 'Sotsu', 'TV Osaka', 'AT-X', 'DAX Production', 'TV Tokyo Music', 'Avex Pictures', 'BS Japan', 'Dai Nippon Printing', 'Contents Seed', 'A-Sketch']",['Bridge']
34264,Ninja Bear the Animation★,TV,,,12200,189,,Original,Not available,https://myanimelist.net/anime/34264/Ninja_Bear_the_Animation%E2%98%85,"['Comedy', 'School']",['TV Tokyo'],['KOO-KI']
34276,Starly Girls: Episode Starsia,ONA,,,11489,188,12,Unknown,Not available,https://myanimelist.net/anime/34276/Starly_Girls__Episode_Starsia,"['Mecha', 'Space']",['Kadokawa Games'],
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",OVA,7.46,16811,1896,37363,1,4-koma manga,3-May-17,https://myanimelist.net/anime/34277/New_Game__Watashi_Shain_Ryokou_tte_Hajimete_nano_de,"['Slice of Life', 'Comedy', 'Ecchi']","['Kadokawa Shoten', 'Delfi Sound']",['Doga Kobo']
34279,Grancrest Senki,TV,6.71,17182,729,84407,24,Light novel,"Jan 6, 2018 to Jun 23, 2018",https://myanimelist.net/anime/34279/Grancrest_Senki,"['Action', 'Drama', 'Romance', 'Fantasy']","['Aniplex', 'Bandai Namco Entertainment', 'Good Smile Company', 'BS11', 'ABC Animation', 'Kinoshita Group Holdings', 'Kadokawa', 'Cromea']",['A-1 Pictures']
34280,Gamers!,TV,7.25,114786,295,225107,12,Light novel,"Jul 13, 2017 to Sep 28, 2017",https://myanimelist.net/anime/34280/Gamers,"['Comedy', 'Romance', 'School']","['Sony Pictures Entertainment', 'Frontier Works', 'Kadokawa Shoten', 'AT-X', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'i0+', 'Chugai Mining Co., Ltd.', 'BS11']",['Pine Jam']
34281,High School DxD Hero,TV,7.59,8841,529,103285,12,Light novel,"Apr 17, 2018 to Jul 3, 2018",https://myanimelist.net/anime/34281/High_School_DxD_Hero,"['Action', 'Comedy', 'Demons', 'Ecchi', 'Harem', 'Romance', 'School']",,['Passione']
34283,Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,Special,6.75,1721,6532,2997,1,4-koma manga,25-Mar-16,https://myanimelist.net/anime/34283/Nobunaga_no_Shinobi__Nobunaga_to_Minarai_Shinobi,"['Comedy', 'Historical']",,
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,TV,7.66,6313,2674,21433,6,Light novel,"Oct 7, 2017 to Nov 11, 2017",https://myanimelist.net/anime/34284/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou,"['Slice of Life', 'Drama', 'Magic', 'Fantasy']","['Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Movic', 'KlockWorx', 'Kadokawa']",['Studio Gokumi']
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,TV,7.66,6313,2673,21433,6,Light novel,"Oct 7, 2017 to Nov 11, 2017",https://myanimelist.net/anime/34284/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou,"['Slice of Life', 'Drama', 'Magic', 'Fantasy']","['Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Movic', 'KlockWorx', 'Kadokawa']",['Studio Gokumi']
34286,KiyaKiya,Music,5.33,27,14037,100,1,Original,"Jan, 2011",https://myanimelist.net/anime/34286/KiyaKiya,"['Music', 'Psychological']",,
34289,Schoolgirl Strikers: Animation Channel,TV,5.73,3387,3521,14672,13,Game,"Jan 7, 2017 to Apr 1, 2017",https://myanimelist.net/anime/34289/Schoolgirl_Strikers__Animation_Channel,"['Action', 'Sci-Fi', 'School']","['Square Enix', 'Movic', 'Warner Bros.', 'KlockWorx', 'BS11', 'Egg Firm']",['J.C.Staff']
34290,Kirakira☆Precure A La Mode,TV,6.94,1056,5206,4742,49,Original,"Feb 5, 2017 to Jan 28, 2018",https://myanimelist.net/anime/34290/Kirakira%E2%98%86Precure_A_La_Mode,"['Action', 'Fantasy', 'Magic', 'Shoujo', 'Slice of Life']","['Asatsu DK', 'Asahi Broadcasting', 'ABC Animation']",['Toei Animation']
34292,Kamigami no Ki,TV,5.35,26,10928,374,16,Original,"Nov 25, 2016 to Apr 28, 2017",https://myanimelist.net/anime/34292/Kamigami_no_Ki,"['Comedy', 'Historical', 'Supernatural']",,['Sotsu']
34295,Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,TV,6.16,2473,4929,5963,12,4-koma manga,"Jan 3, 2017 to Mar 21, 2017",https://myanimelist.net/anime/34295/Choboraunyopomi_Gekijou_Dai_San_Maku_Ai_Mai_Mii__Surgical_Friends,"['Slice of Life', 'Comedy']","['Dream Creation', 'On-Lead']",['Seven']
34299,Digimon Adventure tri. 4: Soushitsu,Movie,7.57,13890,2264,27326,1,Original,25-Feb-17,https://myanimelist.net/anime/34299/Digimon_Adventure_tri_4__Soushitsu,"['Action', 'Adventure', 'Comedy', 'Drama']",,['Toei Animation']
34300,Quanzhi Fashi,ONA,7.55,15376,1685,33227,12,Novel,"Sep 2, 2016 to Nov 4, 2016",https://myanimelist.net/anime/34300/Quanzhi_Fashi,"['Action', 'Magic', 'Fantasy', 'School']","['Tencent Penguin Pictures', 'China Literature Limited']",['Shanghai Foch Film Culture Investment']
34302,Precure Dream Stars! Movie,Movie,6.89,357,8067,1243,1,Original,18-Mar-17,https://myanimelist.net/anime/34302/Precure_Dream_Stars_Movie,"['Action', 'Comedy', 'Magic', 'Fantasy', 'Shoujo']",['Kinoshita Group Holdings'],['Toei Animation']
34303,Minna Atsumare! Precure Festival Precure on Miracle Magical ☆ Stage,Special,,,,0,1,Original,,,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Shoujo']",,
34304,PriPara Movie: Mi~nna de Kagayake! Kirarin☆Star Live!,Movie,6.86,117,9536,663,1,Game,4-Mar-17,https://myanimelist.net/anime/34304/PriPara_Movie__Minna_de_Kagayake_Kirarin%E2%98%86Star_Live,"['Music', 'Slice of Life', 'School', 'Shoujo']",,['Tatsunoko Production']
34307,Ring ni Kakero 1 Pilot,OVA,6.02,43,12570,158,1,Manga,2004,https://myanimelist.net/anime/34307/Ring_ni_Kakero_1_Pilot,"['Action', 'Sports', 'Shounen']",['Shueisha'],['Toei Animation']
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,TV,4.71,24,10719,492,8,Original,"Dec 5, 2016 to Jan 29, 2017",https://myanimelist.net/anime/34309/Nananin_no_Ayakashi__Chimi_Chimi_Mouryou_Gendai_Monogatari,"['Comedy', 'Supernatural']",,['DLE']
34310,Tamagotchi Movie: Tanpen Himitsu no Otodoke Daisakusen!,Movie,5.17,12,12048,228,1,Unknown,28-Apr-17,https://myanimelist.net/anime/34310/Tamagotchi_Movie__Tanpen_Himitsu_no_Otodoke_Daisakusen,,,['OLM']
34311,Ecchi na Shintai Sokutei Anime Edition,OVA,6.27,784,6759,2076,1,Manga,2-Dec-16,https://myanimelist.net/anime/34311/Ecchi_na_Shintai_Sokutei_Anime_Edition,['Hentai'],['Chippai'],
34312,Saimin Class,OVA,6.21,974,6564,2524,2,Visual novel,"Dec 23, 2016 to Feb 10, 2017",https://myanimelist.net/anime/34312/Saimin_Class,['Hentai'],['OLE-M'],['BreakBottle']
34314,Crayon Shin-chan Gaiden: Omocha Wars,ONA,6.73,96,10154,444,13,Manga,"Nov 9, 2016 to Feb 1, 2017",https://myanimelist.net/anime/34314/Crayon_Shin-chan_Gaiden__Omocha_Wars,"['Action', 'Comedy', 'Ecchi', 'Seinen']",,
34315,Shimajirou to Niji no Oasis,Movie,5.83,6,14260,108,1,Original,10-Mar-17,https://myanimelist.net/anime/34315/Shimajirou_to_Niji_no_Oasis,['Kids'],,['The Answer Studio']
34318,Mekakucity V's,Music,7.57,702,6428,2648,4,Music,1-Jan-14,https://myanimelist.net/anime/34318/Mekakucity_Vs,"['Music', 'Super Power', 'Supernatural', 'Romance']",,
34319,Desert Knight,ONA,,,,0,,Original,,,"['Action', 'Adventure']",,
34321,Fate/Grand Order: First Order,Special,6.97,39000,1109,68215,1,Game,31-Dec-16,https://myanimelist.net/anime/34321/Fate_Grand_Order__First_Order,"['Action', 'Supernatural', 'Magic', 'Fantasy']","['Aniplex', 'Notes']",['Lay-duce']
34323,Hi☆sCoool! SeHa Girls Special,Special,5.64,44,10463,489,1,Other,3-Nov-16,https://myanimelist.net/anime/34323/Hi%E2%98%86sCoool_SeHa_Girls_Special,"['Comedy', 'Game', 'School', 'Sports']",['Sega'],['TMS Entertainment']
34324,Chiryokumaru,ONA,5.14,769,8166,1495,1,Original,1-Nov-16,https://myanimelist.net/anime/34324/Chiryokumaru,['Action'],,['Studio 4°C']
34325,Pokemon XY&Z Specials,Special,7.06,1463,5831,3128,2,Game,"Nov 3, 2016 to Nov 10, 2016",https://myanimelist.net/anime/34325/Pokemon_XY_Z_Specials,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",,
34328,Iwaki Meisei Daigaku,ONA,4.35,26,14213,101,3,Original,"Jul 6, 2014 to Oct 30, 2016",https://myanimelist.net/anime/34328/Iwaki_Meisei_Daigaku,"['School', 'Slice of Life']",,['Production I.G']
34332,Hulaing Babies,Unknown,,,7255,264,,Original,"Jan 11, 2019 to Mar 29, 2019",https://myanimelist.net/anime/34332/Hulaing_Babies,,,['Fukushima Gainax']
34336,Glass no Kamen Desu ga to Z Specials,Special,4.39,18,13183,129,2,Manga,4-Sep-13,https://myanimelist.net/anime/34336/Glass_no_Kamen_Desu_ga_to_Z_Specials,"['Comedy', 'Parody']",,
34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,TV,6.22,1594,5265,4896,12,Game,"Jul 12, 2017 to Sep 27, 2017",https://myanimelist.net/anime/34337/Ikemen_Sengoku__Toki_wo_Kakeru_ga_Koi_wa_Hajimaranai,"['Historical', 'Romance']",,"['TMS Entertainment', 'Jinnis Animation Studios']"
34338,Lost Song,TV,6.17,326,3210,5811,12,Original,"Apr 8, 2018 to Jun 16, 2018",https://myanimelist.net/anime/34338/Lost_Song,"['Fantasy', 'Drama']","['Ultra Super Pictures', 'MAGES.']","['Dwango', 'LIDENFILMS']"
34340,Hikoichi Tonchi Banashi,Movie,6.29,7,15608,40,1,Other,1970,https://myanimelist.net/anime/34340/Hikoichi_Tonchi_Banashi,['Historical'],,
34342,Maki to Kanta to Jiijii to.,Movie,3.5,2,16053,27,1,Original,2012,https://myanimelist.net/anime/34342/Maki_to_Kanta_to_Jiijii_to,['Drama'],,
34346,Pig: Oka no Ue no Dam Keeper,ONA,5.63,8,10836,320,10,Original,"Aug 4, 2017 to Oct 6, 2017",https://myanimelist.net/anime/34346/Pig__Oka_no_Ue_no_Dam_Keeper,['Fantasy'],['Tonko House'],
34348,Rescue Academia,Unknown,,,9709,352,,Original,2021 to ?,https://myanimelist.net/anime/34348/Rescue_Academia,['Drama'],,['Fukushima Gainax']
34349,Diamond no Ace: Second Season OVA,OVA,7.57,1294,5358,3995,2,Manga,"Aug 15, 2016 to Oct 17, 2016",https://myanimelist.net/anime/34349/Diamond_no_Ace__Second_Season_OVA,"['Comedy', 'Sports', 'School', 'Shounen']",,"['Production I.G', 'Madhouse']"
34350,Alice to Zouroku,TV,7.2,27184,1243,72515,12,Manga,"Apr 2, 2017 to Jun 25, 2017",https://myanimelist.net/anime/34350/Alice_to_Zouroku,"['Adventure', 'Mystery', 'Seinen']","['Bandai Visual', 'Lantis', 'Tokuma Shoten', 'Tokyo MX', 'Hakuhodo DY Music &amp; Pictures', 'Sony PCL']",['J.C.Staff']
34353,Himitsukessha Taka no Tsume Specials,Special,4.92,13,14094,87,4,Original,"Sep 21, 2006 to Dec 22, 2006",https://myanimelist.net/anime/34353/Himitsukessha_Taka_no_Tsume_Specials,"['Comedy', 'Parody', 'Super Power']",['Kaeruotoko Shokai'],['DLE']
34354,Himitsukessha Taka no Tsume: Christmas Daisakusen,Special,5.2,15,13992,86,1,Original,11-Oct-07,https://myanimelist.net/anime/34354/Himitsukessha_Taka_no_Tsume__Christmas_Daisakusen,"['Comedy', 'Parody', 'Super Power']",,
34355,Cofun Gal no Coffy (TV): Christmas Daisakusen,Special,1.33,3,15252,37,1,Original,11-Oct-07,https://myanimelist.net/anime/34355/Cofun_Gal_no_Coffy_TV__Christmas_Daisakusen,"['Comedy', 'Parody']",,
34356,Cofun Gal no Coffy (TV) Specials,Special,4.8,5,15065,51,4,Original,"Sep 21, 2006 to Dec 22, 2006",https://myanimelist.net/anime/34356/Cofun_Gal_no_Coffy_TV_Specials,"['Comedy', 'Parody']",,
34358,Ocha-ken: Hotto Monogatari,TV,6.54,13,14402,94,13,Other,"Jan 16, 2006 to Apr 10, 2006",https://myanimelist.net/anime/34358/Ocha-ken__Hotto_Monogatari,"['Kids', 'Slice of Life']",['Four Some'],
34360,Senbonzakura,Music,,,,0,1,Music,,,"['Historical', 'Music']",,
34361,Kyonyuu Reijou MC Gakuen,OVA,6.83,967,5827,3105,2,Visual novel,"Feb 24, 2017 to Mar 31, 2017",https://myanimelist.net/anime/34361/Kyonyuu_Reijou_MC_Gakuen,['Hentai'],['T-Rex'],
34363,Ocha-ken: Ryokutto Monogatari,TV,6.64,11,14687,80,13,Original,"Nov 22, 2008 to Feb 21, 2009",https://myanimelist.net/anime/34363/Ocha-ken__Ryokutto_Monogatari,"['Slice of Life', 'Kids']",['Four Some'],
34366,Kimi dake no Boku de Iru kara,Music,6.17,282,9926,671,1,Original,23-Nov-16,https://myanimelist.net/anime/34366/Kimi_dake_no_Boku_de_Iru_kara,['Music'],,
34367,Long Riders! Recap,Special,5.73,275,9215,959,1,Manga,12-Nov-16,https://myanimelist.net/anime/34367/Long_Riders_Recap,"['Slice of Life', 'Comedy', 'Sports', 'Shounen']",,['Actas']
34368,Vatican Kiseki Chousakan,TV,6.44,9575,2278,32232,12,Novel,"Jul 7, 2017 to Sep 22, 2017",https://myanimelist.net/anime/34368/Vatican_Kiseki_Chousakan,"['Mystery', 'Supernatural', 'Drama']","['WOWOW', 'Lantis', 'Media Factory', 'Kadokawa Shoten', 'Movic', 'KBS', 'KlockWorx', 'Kadokawa Media House', 'Kadokawa Daiei Studio']",['J.C.Staff']
34369,Himitsukessha Taka no Tsume Countdown Specials,Special,5.17,12,14193,81,5,Original,"Dec 18, 2009 to Mar 19, 2010",https://myanimelist.net/anime/34369/Himitsukessha_Taka_no_Tsume_Countdown_Specials,"['Comedy', 'Parody', 'Super Power']",,['DLE']
34370,Cofun Gal no Coffy Campus Life Specials,Special,6.25,4,15214,46,5,Original,"Dec 18, 2009 to Mar 19, 2010",https://myanimelist.net/anime/34370/Cofun_Gal_no_Coffy_Campus_Life_Specials,"['Comedy', 'Parody']",,
34371,Taka no Tsume x Ballad Katte ni Senden Movie,ONA,4.43,14,14051,86,1,Original,9-Sep-09,https://myanimelist.net/anime/34371/Taka_no_Tsume_x_Ballad_Katte_ni_Senden_Movie,"['Comedy', 'Parody']",,
34372,Cofun Gal no Coffy Campus Life: Intro,ONA,3.38,8,14967,48,1,Original,27-Oct-09,https://myanimelist.net/anime/34372/Cofun_Gal_no_Coffy_Campus_Life__Intro,"['Comedy', 'Parody']",,
34373,Himitsukessha Taka no Tsume: Teikyou Kakutoku Daisakusen - Sakusen Kaigi,Special,4.9,20,13763,94,12,Original,"Oct 5, 2009 to Jan 7, 2010",https://myanimelist.net/anime/34373/Himitsukessha_Taka_no_Tsume__Teikyou_Kakutoku_Daisakusen_-_Sakusen_Kaigi,"['Comedy', 'Parody']",,['DLE']
34374,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,Movie,7.6,2703,4347,8022,1,Light novel,18-Mar-17,https://myanimelist.net/anime/34374/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou_1_-_Tomodachi,"['Slice of Life', 'Drama', 'Magic', 'Fantasy']","['Mainichi Broadcasting System', 'Pony Canyon', 'DAX Production']",['Studio Gokumi']
34374,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,Movie,7.6,2703,4346,8022,1,Light novel,18-Mar-17,https://myanimelist.net/anime/34374/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou_1_-_Tomodachi,"['Slice of Life', 'Drama', 'Magic', 'Fantasy']","['Mainichi Broadcasting System', 'Pony Canyon', 'DAX Production']",['Studio Gokumi']
34375,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,Movie,7.94,2428,4460,7002,1,Light novel,15-Apr-17,https://myanimelist.net/anime/34375/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou_2_-_Tamashii,"['Drama', 'Fantasy', 'Magic', 'Slice of Life']",['Pony Canyon'],['Studio Gokumi']
34376,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,Movie,8.18,2263,4441,6986,1,Light novel,8-Jul-17,https://myanimelist.net/anime/34376/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou_3_-_Yakusoku,"['Drama', 'Fantasy', 'Magic', 'Slice of Life']",['Pony Canyon'],['Studio Gokumi']
34382,Citrus,TV,6.88,57237,425,158509,12,Manga,"Jan 6, 2018 to Mar 24, 2018",https://myanimelist.net/anime/34382/Citrus,"['Drama', 'Romance', 'School', 'Shoujo Ai']","['Sotsu', 'Lantis', 'AT-X', 'KlockWorx', 'Happinet Pictures', 'BS Fuji', 'Tokyo MX', 'Infinite', 'Children&#039;s Playground Entertainment', 'Ichijinsha', 'Crunchyroll SC Anime Fund']",['Passione']
